ID,CMS Title,Content Type,Parsed Show,Episode,Data Source,NEW: SEO Title,NEW: SEO Description,NEW: SEO Heading,NEW: SEO Tags,CURRENT: Description,NEW: Description,CURRENT: Long Desc,NEW: Long Desc,CURRENT: Keywords,NEW: Keywords,CURRENT: Tags,NEW: Content+Personalization Tags,CURRENT: Rating,NEW: Rating
1405,VURT_DropsOfMercy_Ep61_9x16_v1,MICRO_EPISODES,Drops of Mercy,61,spreadsheet,Drops of Mercy Ep 61 | VURT - Watch Free,"Watch Drops of Mercy Episode 61 free on VURT. Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health condition, a...",Drops of Mercy Episode 61,"drops of mercy, VURT, free streaming, vertical drama, mobile entertainment, drama, ekama etim-inyang, toosweet annan",,"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"drops of mercy, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, black cinema, drops of mercy, micro-series, vertical, free streaming, mobile-first, episodes",(empty),MA
1407,VURT_DropsOfMercy_Ep63_9x16_v1,MICRO_EPISODES,Drops of Mercy,63,spreadsheet,Drops of Mercy Ep 63 | VURT - Watch Free,"Watch Drops of Mercy Episode 63 free on VURT. Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health condition, a...",Drops of Mercy Episode 63,"drops of mercy, VURT, free streaming, vertical drama, mobile entertainment, drama, ekama etim-inyang, toosweet annan",,"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"drops of mercy, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, black cinema, drops of mercy, micro-series, vertical, free streaming, mobile-first, episodes",(empty),MA
1408,VURT_DropsOfMercy_Ep64_9x16_v1,MICRO_EPISODES,Drops of Mercy,64,spreadsheet,Drops of Mercy Ep 64 | VURT - Watch Free,"Watch Drops of Mercy Episode 64 free on VURT. Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health condition, a...",Drops of Mercy Episode 64,"drops of mercy, VURT, free streaming, vertical drama, mobile entertainment, drama, ekama etim-inyang, toosweet annan",,"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"drops of mercy, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, black cinema, drops of mercy, micro-series, vertical, free streaming, mobile-first, episodes",(empty),MA
1409,VURT_DropsOfMercy_Ep65_9x16_v1,MICRO_EPISODES,Drops of Mercy,65,spreadsheet,Drops of Mercy Ep 65 | VURT - Watch Free,"Watch Drops of Mercy Episode 65 free on VURT. Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health condition, a...",Drops of Mercy Episode 65,"drops of mercy, VURT, free streaming, vertical drama, mobile entertainment, drama, ekama etim-inyang, toosweet annan",,"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"drops of mercy, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, black cinema, drops of mercy, micro-series, vertical, free streaming, mobile-first, episodes",(empty),MA
1410,VURT_DropsOfMercy_Ep66_9x16_v1,MICRO_EPISODES,Drops of Mercy,66,spreadsheet,Drops of Mercy Ep 66 | VURT - Watch Free,"Watch Drops of Mercy Episode 66 free on VURT. Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health condition, a...",Drops of Mercy Episode 66,"drops of mercy, VURT, free streaming, vertical drama, mobile entertainment, drama, ekama etim-inyang, toosweet annan",,"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"drops of mercy, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, black cinema, drops of mercy, micro-series, vertical, free streaming, mobile-first, episodes",(empty),MA
1411,VURT_DropsOfMercy_Ep67_9x16_v1,MICRO_EPISODES,Drops of Mercy,67,spreadsheet,Drops of Mercy Ep 67 | VURT - Watch Free,"Watch Drops of Mercy Episode 67 free on VURT. Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health condition, a...",Drops of Mercy Episode 67,"drops of mercy, VURT, free streaming, vertical drama, mobile entertainment, drama, ekama etim-inyang, toosweet annan",,"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"drops of mercy, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, black cinema, drops of mercy, micro-series, vertical, free streaming, mobile-first, episodes",(empty),MA
1412,VURT_DropsOfMercy_Ep68_9x16_v1,MICRO_EPISODES,Drops of Mercy,68,spreadsheet,Drops of Mercy Ep 68 | VURT - Watch Free,"Watch Drops of Mercy Episode 68 free on VURT. Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health condition, a...",Drops of Mercy Episode 68,"drops of mercy, VURT, free streaming, vertical drama, mobile entertainment, drama, ekama etim-inyang, toosweet annan",,"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"drops of mercy, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, black cinema, drops of mercy, micro-series, vertical, free streaming, mobile-first, episodes",(empty),MA
1413,VURT_DropsOfMercy_Ep69_9x16_v1,MICRO_EPISODES,Drops of Mercy,69,spreadsheet,Drops of Mercy Ep 69 | VURT - Watch Free,"Watch Drops of Mercy Episode 69 free on VURT. Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health condition, a...",Drops of Mercy Episode 69,"drops of mercy, VURT, free streaming, vertical drama, mobile entertainment, drama, ekama etim-inyang, toosweet annan",,"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"drops of mercy, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, black cinema, drops of mercy, micro-series, vertical, free streaming, mobile-first, episodes",(empty),MA
1414,VURT_DropsOfMercy_Ep70_9x16_v1,MICRO_EPISODES,Drops of Mercy,70,spreadsheet,Drops of Mercy Ep 70 | VURT - Watch Free,"Watch Drops of Mercy Episode 70 free on VURT. Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health condition, a...",Drops of Mercy Episode 70,"drops of mercy, VURT, free streaming, vertical drama, mobile entertainment, drama, ekama etim-inyang, toosweet annan",,"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"drops of mercy, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, black cinema, drops of mercy, micro-series, vertical, free streaming, mobile-first, episodes",(empty),MA
1415,VURT_DropsOfMercy_Ep71_9x16_v1,MICRO_EPISODES,Drops of Mercy,71,spreadsheet,Drops of Mercy Ep 71 | VURT - Watch Free,"Watch Drops of Mercy Episode 71 free on VURT. Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health condition, a...",Drops of Mercy Episode 71,"drops of mercy, VURT, free streaming, vertical drama, mobile entertainment, drama, ekama etim-inyang, toosweet annan",,"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"Amaranth upholds her Christian values with resilience while struggling with spinsterhood, a health c",(empty),"drops of mercy, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"drama, black cinema, drops of mercy, micro-series, vertical, free streaming, mobile-first, episodes",(empty),MA
1416,Something Like a Business_Horizontal.jpg,16x9,Something Like a Business_horizontal.jpg,,generated,Something Like a Business_horizontal.jpg | VURT - Watch Free,Watch Something Like a Business_horizontal.jpg free on VURT. Vertical micro-drama for your phone.,Something Like a Business_horizontal.jpg,"something like a business_horizontal.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Something Like a Business_horizontal.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"something like a business_horizontal.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"something like a business_horizontal.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
1417,Something Like A Business ,MICRO_SERIES,Something Like a Business,,spreadsheet,Something Like a Business | VURT - Watch Free,Watch Something Like a Business free on VURT. An aspiring pimp struggles to make a mint after inheriting his late uncles escort service and discovering that ...,Something Like a Business,"something like a business, VURT, free streaming, vertical drama, mobile entertainment, comedy, kevin hart, clifton powell",An aspiring pimp struggles to make a mint after inheriting his late uncles escort service and discov,(keep existing),(empty),An aspiring pimp struggles to make a mint after inheriting his late uncles escort service and discov,(empty),"something like a business, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"comedy, black cinema, something like a business, micro-series, vertical, free streaming, mobile-first, feel good",(empty),MA
1418,Something Like A Business,MICRO_SEASON,Something Like a Business,,spreadsheet,Something Like a Business Season 1 | VURT,Watch Something Like a Business free on VURT. An aspiring pimp struggles to make a mint after inheriting his late uncles escort service and discovering that ...,Something Like a Business Season 1,"something like a business, VURT, free streaming, vertical drama, mobile entertainment, comedy, kevin hart, clifton powell",An aspiring pimp struggles to make a mint after inheriting his late uncles escort service and discov,(keep existing),(empty),An aspiring pimp struggles to make a mint after inheriting his late uncles escort service and discov,(empty),"something like a business, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"comedy, black cinema, something like a business, micro-series, vertical, free streaming, mobile-first, feel good",(empty),MA
1419,thumbnail_img0.png,1x1,Thumbnail Img0.png,,generated,Thumbnail Img0.png | VURT - Watch Free,Watch Thumbnail Img0.png free on VURT. Vertical micro-drama for your phone.,Thumbnail Img0.png,"thumbnail img0.png, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Thumbnail Img0.png on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"thumbnail img0.png, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"thumbnail img0.png, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
1420,thumbnail_img2.png,9x16,Thumbnail Img2.png,,generated,Thumbnail Img2.png | VURT - Watch Free,Watch Thumbnail Img2.png free on VURT. Vertical micro-drama for your phone.,Thumbnail Img2.png,"thumbnail img2.png, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Thumbnail Img2.png on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"thumbnail img2.png, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"thumbnail img2.png, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
1421,Fell In Love with a Fed-16x9.jpg,16x9,Fell in Love With a Fed-16x9.jpg,,generated,Fell in Love With a Fed-16x9.jpg | VURT - Watch Free,Watch Fell in Love With a Fed-16x9.jpg free on VURT. Vertical micro-drama for your phone.,Fell in Love With a Fed-16x9.jpg,"fell in love with a fed-16x9.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Fell in Love With a Fed-16x9.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"fell in love with a fed-16x9.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"fell in love with a fed-16x9.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
